log_timestamp,date_read,log_value,library
7/2/2016 18:24,7/2/2016,1,Library for the Blind and Physically Handicapped
7/2/2016 18:25,7/2/2016,4,Woods Run
7/2/2016 18:29,6/30/2016,1,Main (Oakland)
7/2/2016 18:39,7/2/2016,1,Carrick
7/2/2016 18:39,7/2/2016,1,Carrick
7/2/2016 18:40,7/2/2016,1,Carrick
7/2/2016 18:40,7/2/2016,1,Brookline
7/2/2016 18:40,7/2/2016,1,Carrick
7/2/2016 18:40,7/2/2016,1,Carrick
7/2/2016 18:40,7/2/2016,1,Carrick
7/2/2016 18:40,7/2/2016,1,Brookline
7/2/2016 18:40,7/2/2016,1,Carrick
7/2/2016 18:41,7/2/2016,1,Carrick
7/2/2016 18:41,7/2/2016,1,Carrick
7/2/2016 18:41,7/2/2016,1,Carrick
7/2/2016 18:41,7/2/2016,8,Allegheny
7/2/2016 18:42,7/2/2016,1,Squirrel Hill
7/2/2016 18:42,7/2/2016,1,Brookline
7/2/2016 18:42,7/2/2016,1,Carrick
7/2/2016 18:42,7/2/2016,1,Squirrel Hill
7/2/2016 18:42,7/2/2016,1,Carrick
7/2/2016 18:42,7/2/2016,1,Carrick
7/2/2016 18:42,7/2/2016,1,Carrick
7/2/2016 18:43,7/2/2016,1,Carrick
7/2/2016 18:43,7/2/2016,1,Carrick
7/2/2016 18:44,6/28/2016,1,East Liberty
7/2/2016 18:52,7/2/2016,1,South Side
7/2/2016 18:52,7/2/2016,1,South Side
7/2/2016 18:52,7/2/2016,1,Main (Oakland)
7/2/2016 18:53,7/2/2016,3,Allegheny
7/2/2016 18:58,7/2/2016,1,Main (Oakland)
7/2/2016 19:01,7/2/2016,1,Main (Oakland)
7/2/2016 19:04,7/2/2016,1,Squirrel Hill
7/2/2016 19:06,7/2/2016,1,Main (Oakland)
7/2/2016 19:07,7/2/2016,6,Allegheny
7/2/2016 19:09,7/2/2016,1,Main (Oakland)
7/2/2016 19:10,7/2/2016,1,Carrick
7/2/2016 19:15,7/2/2016,1,East Liberty
7/2/2016 19:15,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:16,7/2/2016,1,East Liberty
7/2/2016 19:17,7/2/2016,1,Woods Run
7/2/2016 19:18,7/2/2016,1,Squirrel Hill
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,East Liberty
7/2/2016 19:21,7/2/2016,1,Allegheny
7/2/2016 19:22,7/2/2016,1,Knoxville
7/2/2016 19:26,7/2/2016,1,Knoxville
7/2/2016 19:27,7/2/2016,1,South Side
7/2/2016 19:28,7/2/2016,1,Main (Oakland)
7/2/2016 19:28,7/2/2016,1,Main (Oakland)
7/2/2016 19:29,7/2/2016,1,Woods Run
7/2/2016 19:29,7/2/2016,1,Main (Oakland)
7/2/2016 19:29,7/2/2016,1,Main (Oakland)
7/2/2016 19:29,7/2/2016,1,Main (Oakland)
7/2/2016 19:33,7/2/2016,1,Main (Oakland)
7/2/2016 19:34,7/2/2016,1,Main (Oakland)
7/2/2016 19:34,7/2/2016,1,Main (Oakland)
7/2/2016 19:34,7/2/2016,1,Main (Oakland)
7/2/2016 19:34,7/1/2016,1,Allegheny
7/2/2016 19:35,7/2/2016,1,Main (Oakland)
7/2/2016 19:35,7/2/2016,1,Main (Oakland)
7/2/2016 19:35,7/2/2016,1,Main (Oakland)
7/2/2016 19:35,7/2/2016,1,Main (Oakland)
7/2/2016 19:36,7/2/2016,1,Main (Oakland)
7/2/2016 19:36,7/2/2016,1,Main (Oakland)
7/2/2016 19:37,7/2/2016,1,Main (Oakland)
7/2/2016 19:37,7/2/2016,1,Main (Oakland)
7/2/2016 19:37,7/2/2016,1,Main (Oakland)
7/2/2016 19:37,7/2/2016,1,Main (Oakland)
7/2/2016 19:37,7/2/2016,1,Main (Oakland)
7/2/2016 19:39,7/2/2016,1,Main (Oakland)
7/2/2016 19:39,7/2/2016,1,Main (Oakland)
7/2/2016 19:39,7/2/2016,1,Main (Oakland)
7/2/2016 19:39,7/2/2016,1,Main (Oakland)
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:46,7/2/2016,1,Brookline
7/2/2016 19:48,7/2/2016,1,East Liberty
7/2/2016 19:50,7/2/2016,5,Woods Run
7/2/2016 19:51,7/2/2016,10,Woods Run
7/2/2016 19:55,7/2/2016,1,South Side
7/2/2016 19:56,7/2/2016,1,South Side
7/2/2016 19:56,7/2/2016,1,South Side
7/2/2016 19:56,7/2/2016,1,South Side
7/2/2016 19:57,7/2/2016,1,South Side
7/2/2016 19:58,7/2/2016,1,South Side
7/2/2016 19:58,7/2/2016,1,South Side
7/2/2016 19:59,7/2/2016,1,South Side
7/2/2016 20:00,7/2/2016,1,South Side
7/2/2016 20:00,7/2/2016,1,South Side
7/2/2016 20:00,7/2/2016,1,South Side
7/2/2016 20:01,7/2/2016,1,South Side
7/2/2016 20:01,7/2/2016,1,South Side
7/2/2016 20:05,7/1/2016,1,Squirrel Hill
7/2/2016 20:06,7/1/2016,1,Squirrel Hill
7/2/2016 20:06,7/1/2016,1,Squirrel Hill
7/2/2016 20:07,7/2/2016,4,Squirrel Hill
7/2/2016 20:07,7/2/2016,1,Beechview
7/2/2016 20:08,7/2/2016,1,Beechview
7/2/2016 20:08,7/2/2016,1,Beechview
7/2/2016 20:09,7/1/2016,1,Squirrel Hill
7/2/2016 20:09,7/2/2016,1,Beechview
7/2/2016 20:09,7/2/2016,1,Beechview
7/2/2016 20:10,7/1/2016,1,Squirrel Hill
7/2/2016 20:11,7/2/2016,1,South Side
7/2/2016 20:11,7/2/2016,1,South Side
7/2/2016 20:11,7/2/2016,1,South Side
7/2/2016 20:11,7/2/2016,1,South Side
7/2/2016 20:11,7/2/2016,1,South Side
7/2/2016 20:12,7/2/2016,1,South Side
7/2/2016 20:12,7/1/2016,1,Squirrel Hill
7/2/2016 20:13,7/2/2016,2,Woods Run
7/2/2016 20:13,7/2/2016,1,East Liberty
7/2/2016 20:15,7/2/2016,5,Mt. Washington
7/2/2016 20:15,7/1/2016,1,Squirrel Hill
7/2/2016 20:17,7/2/2016,10,Mt. Washington
7/2/2016 20:19,7/2/2016,4,Woods Run
7/2/2016 20:21,7/2/2016,5,Mt. Washington
7/2/2016 20:21,7/2/2016,1,Woods Run
7/2/2016 20:22,7/2/2016,1,Woods Run
7/2/2016 20:23,7/2/2016,1,Mt. Washington
7/2/2016 20:25,7/2/2016,1,Beechview
7/2/2016 20:27,7/2/2016,1,South Side
7/2/2016 20:28,7/2/2016,1,Squirrel Hill
7/2/2016 20:28,7/2/2016,1,Squirrel Hill
7/2/2016 20:28,6/28/2016,1,Downtown & Business
7/2/2016 20:33,7/2/2016,1,Woods Run
7/2/2016 20:34,7/2/2016,1,Woods Run
7/2/2016 20:34,7/2/2016,1,Woods Run
7/2/2016 20:34,7/2/2016,1,Woods Run
7/2/2016 20:35,7/2/2016,1,Woods Run
7/2/2016 20:37,6/29/2016,1,South Side
7/2/2016 20:37,7/1/2016,1,South Side
7/2/2016 20:39,7/2/2016,1,Hazelwood
7/2/2016 20:52,7/2/2016,1,East Liberty
7/2/2016 20:52,7/2/2016,1,East Liberty
7/2/2016 20:52,7/2/2016,1,East Liberty
7/2/2016 20:52,7/2/2016,1,East Liberty
7/2/2016 20:53,7/2/2016,5,East Liberty
7/2/2016 20:54,7/1/2016,1,Brookline
7/2/2016 20:55,7/1/2016,1,Brookline
7/2/2016 20:55,7/1/2016,1,Brookline
7/2/2016 20:57,7/2/2016,1,Brookline
7/2/2016 20:58,7/2/2016,1,Brookline
7/2/2016 20:59,7/2/2016,1,Beechview
7/2/2016 20:59,7/2/2016,1,Beechview
7/2/2016 21:01,7/2/2016,1,Beechview
7/2/2016 21:04,7/2/2016,1,East Liberty
7/2/2016 21:20,7/2/2016,1,Main (Oakland)
7/2/2016 21:21,7/2/2016,1,Main (Oakland)
7/2/2016 21:21,7/1/2016,1,Main (Oakland)
7/2/2016 22:04,7/2/2016,1,Allegheny
7/2/2016 22:04,7/2/2016,1,Allegheny
7/2/2016 22:26,7/2/2016,1,Squirrel Hill
7/2/2016 22:45,6/30/2016,1,Main (Oakland)
7/2/2016 22:45,7/1/2016,1,Main (Oakland)
7/2/2016 22:45,7/1/2016,1,Main (Oakland)
7/2/2016 22:45,7/2/2016,1,Main (Oakland)
7/2/2016 22:51,7/1/2016,1,
7/2/2016 22:52,7/2/2016,1,
7/2/2016 23:10,7/2/2016,1,Downtown & Business
7/2/2016 23:11,6/27/2016,1,Downtown & Business
7/2/2016 23:12,6/14/2016,1,Downtown & Business
7/2/2016 23:12,6/1/2016,1,Downtown & Business
7/2/2016 23:13,6/5/2016,1,Downtown & Business
7/2/2016 23:13,7/2/2016,1,Main (Oakland)
7/2/2016 23:13,6/7/2016,1,Downtown & Business
7/2/2016 23:13,6/9/2016,1,Downtown & Business
7/2/2016 23:15,7/2/2016,1,Main (Oakland)
7/2/2016 23:18,7/2/2016,1,Squirrel Hill
7/2/2016 23:32,7/1/2016,1,Squirrel Hill
7/2/2016 23:34,7/2/2016,1,Squirrel Hill
7/2/2016 23:35,7/1/2016,1,Squirrel Hill
7/2/2016 23:36,7/1/2016,1,Squirrel Hill
7/2/2016 23:36,7/1/2016,1,Squirrel Hill
7/2/2016 23:45,7/2/2016,1,Brookline
7/2/2016 23:46,7/2/2016,1,Brookline
7/2/2016 23:46,7/2/2016,1,Brookline
7/3/2016 0:00,7/2/2016,1,Squirrel Hill
7/3/2016 0:18,7/2/2016,1,Main (Oakland)
7/3/2016 0:18,7/2/2016,1,Main (Oakland)
7/3/2016 0:19,6/30/2016,1,Main (Oakland)
7/3/2016 0:19,6/30/2016,1,Main (Oakland)
7/3/2016 0:19,7/1/2016,1,Main (Oakland)
7/3/2016 0:21,7/1/2016,1,Main (Oakland)
7/3/2016 0:22,7/2/2016,1,Main (Oakland)
7/3/2016 0:23,7/2/2016,1,Main (Oakland)
7/3/2016 0:26,7/2/2016,1,Brookline
7/3/2016 0:42,6/1/2016,1,Squirrel Hill
7/3/2016 0:43,6/23/2016,1,Squirrel Hill
7/3/2016 0:44,6/30/2016,1,Squirrel Hill
7/3/2016 0:47,7/2/2016,1,Squirrel Hill
7/3/2016 0:59,7/2/2016,1,Hazelwood
7/3/2016 1:00,7/2/2016,1,Hazelwood
7/3/2016 1:00,7/2/2016,1,Hazelwood
7/3/2016 1:00,7/2/2016,3,Hazelwood
7/3/2016 1:01,7/2/2016,3,Hazelwood
7/3/2016 1:14,7/2/2016,1,Squirrel Hill
7/3/2016 2:08,7/2/2016,1,Main (Oakland)
7/3/2016 2:10,7/1/2016,1,Main (Oakland)
7/3/2016 2:10,7/1/2016,1,Main (Oakland)
7/3/2016 2:11,7/1/2016,1,Main (Oakland)
7/3/2016 2:11,7/2/2016,1,Main (Oakland)
7/3/2016 2:12,7/2/2016,1,Main (Oakland)
7/3/2016 2:18,6/3/2016,1,East Liberty
7/3/2016 2:18,6/4/2016,1,East Liberty
7/3/2016 2:19,6/4/2016,1,East Liberty
7/3/2016 2:20,6/5/2016,1,East Liberty
7/3/2016 2:21,6/6/2016,1,East Liberty
7/3/2016 2:21,6/7/2016,1,East Liberty
7/3/2016 2:24,7/2/2016,1,Main (Oakland)
7/3/2016 2:27,7/2/2016,1,Woods Run
7/3/2016 2:32,7/2/2016,1,East Liberty
7/3/2016 2:38,7/2/2016,1,Lawrenceville
7/3/2016 2:42,7/2/2016,1,Main (Oakland)
7/3/2016 2:49,7/1/2016,1,Main (Oakland)
7/3/2016 3:07,7/2/2016,2,Main (Oakland)
7/3/2016 3:08,7/2/2016,1,Main (Oakland)
7/3/2016 3:30,7/2/2016,1,East Liberty
7/3/2016 3:58,5/31/2016,1,Main (Oakland)
7/3/2016 4:03,7/3/2016,1,Main (Oakland)
7/3/2016 4:04,6/1/2016,1,Main (Oakland)
7/3/2016 4:07,6/3/2016,1,Main (Oakland)
7/3/2016 4:18,7/1/2016,1,Main (Oakland)
7/3/2016 8:05,7/3/2016,1,Squirrel Hill
7/3/2016 9:39,7/3/2016,1,Main (Oakland)
7/3/2016 9:50,7/2/2016,1,East Liberty
7/3/2016 10:57,7/2/2016,1,Squirrel Hill
7/3/2016 11:38,7/1/2016,1,South Side
7/3/2016 11:57,7/3/2016,1,Downtown & Business
7/3/2016 12:24,6/24/2016,1,Carrick
7/3/2016 12:25,7/2/2016,1,Carrick
7/3/2016 12:29,7/3/2016,1,Brookline
7/3/2016 12:30,7/3/2016,1,Brookline
7/3/2016 12:36,7/3/2016,1,Hazelwood
7/3/2016 12:37,7/3/2016,1,Hazelwood
7/3/2016 12:37,7/3/2016,1,Hazelwood
7/3/2016 12:37,7/3/2016,1,Hazelwood
7/3/2016 13:07,7/1/2016,1,Main (Oakland)
7/3/2016 13:13,7/1/2016,1,Main (Oakland)
7/3/2016 13:14,7/2/2016,1,Squirrel Hill
7/3/2016 13:15,7/2/2016,1,Squirrel Hill
7/3/2016 13:15,7/2/2016,1,Squirrel Hill
7/3/2016 13:16,7/2/2016,1,Squirrel Hill
7/3/2016 13:16,7/2/2016,1,Squirrel Hill
7/3/2016 13:16,7/2/2016,2,Squirrel Hill
7/3/2016 13:17,7/2/2016,1,Squirrel Hill
7/3/2016 13:17,7/2/2016,1,Squirrel Hill
7/3/2016 13:34,7/2/2016,1,East Liberty
7/3/2016 13:35,7/1/2016,1,East Liberty
7/3/2016 13:35,7/1/2016,1,East Liberty
7/3/2016 13:37,7/2/2016,1,East Liberty
7/3/2016 13:45,7/2/2016,1,Main (Oakland)
7/3/2016 13:48,7/1/2016,1,Main (Oakland)
7/3/2016 13:53,7/1/2016,1,East Liberty
7/3/2016 13:56,6/29/2016,1,East Liberty
7/3/2016 13:56,7/1/2016,1,East Liberty
7/3/2016 13:57,7/2/2016,2,East Liberty
7/3/2016 13:58,6/30/2016,1,East Liberty
7/3/2016 13:58,6/30/2016,1,East Liberty
7/3/2016 13:59,7/1/2016,1,East Liberty
7/3/2016 14:01,6/19/2016,1,Main (Oakland)
7/3/2016 14:02,6/19/2016,1,Main (Oakland)
7/3/2016 14:02,6/23/2016,1,Main (Oakland)
7/3/2016 14:02,6/25/2016,1,Main (Oakland)
7/3/2016 14:03,6/25/2016,1,Main (Oakland)
7/3/2016 14:03,6/28/2016,1,East Liberty
7/3/2016 14:03,6/25/2016,1,Main (Oakland)
7/3/2016 14:04,6/25/2016,1,Main (Oakland)
7/3/2016 14:04,6/26/2016,1,Main (Oakland)
7/3/2016 14:05,6/27/2016,1,Main (Oakland)
7/3/2016 14:05,7/3/2016,5,Mt. Washington
7/3/2016 14:05,6/28/2016,1,Main (Oakland)
7/3/2016 14:06,6/28/2016,1,East Liberty
7/3/2016 14:06,7/1/2016,1,Main (Oakland)
7/3/2016 14:06,6/30/2016,1,Squirrel Hill
7/3/2016 14:06,7/2/2016,1,Main (Oakland)
7/3/2016 14:09,7/3/2016,1,Brookline
7/3/2016 14:09,7/3/2016,1,Brookline
7/3/2016 14:09,7/3/2016,1,Brookline
7/3/2016 14:11,7/3/2016,1,Brookline
7/3/2016 14:11,7/3/2016,1,Brookline
7/3/2016 14:11,7/3/2016,1,Brookline
7/3/2016 14:12,7/3/2016,1,Brookline
7/3/2016 14:12,7/3/2016,1,Brookline
7/3/2016 14:12,7/3/2016,1,Brookline
7/3/2016 14:27,7/3/2016,1,Brookline
7/3/2016 14:27,7/3/2016,1,Brookline
7/3/2016 14:27,7/3/2016,1,Brookline
7/3/2016 14:32,7/3/2016,1,Brookline
7/3/2016 14:32,7/3/2016,1,Brookline
7/3/2016 14:32,7/3/2016,1,Brookline
7/3/2016 14:47,6/24/2016,2,Carrick
7/3/2016 14:47,7/2/2016,1,Beechview
7/3/2016 14:48,6/30/2016,1,Beechview
7/3/2016 14:49,7/3/2016,1,Squirrel Hill
7/3/2016 14:50,6/26/2016,1,Carrick
7/3/2016 14:50,7/3/2016,1,Main (Oakland)
7/3/2016 14:56,6/27/2016,1,Carrick
7/3/2016 14:58,6/29/2016,1,Carrick
7/3/2016 15:13,7/3/2016,1,Woods Run
7/3/2016 15:19,7/3/2016,1,Main (Oakland)
7/3/2016 15:22,7/2/2016,1,Brookline
7/3/2016 15:40,7/3/2016,1,Brookline
7/3/2016 15:42,6/20/2016,1,Lawrenceville
7/3/2016 15:45,7/3/2016,1,Woods Run
7/3/2016 15:54,7/3/2016,1,Lawrenceville
7/3/2016 15:54,7/3/2016,1,Main (Oakland)
7/3/2016 15:55,7/3/2016,1,Main (Oakland)
7/3/2016 15:57,7/3/2016,1,Woods Run
7/3/2016 16:07,7/3/2016,1,Homewood
7/3/2016 16:14,7/3/2016,1,Main (Oakland)
7/3/2016 16:15,7/3/2016,1,Main (Oakland)
7/3/2016 16:22,7/3/2016,1,
7/3/2016 16:22,7/3/2016,1,Main (Oakland)
7/3/2016 16:34,7/1/2016,1,West End
7/3/2016 16:42,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/2/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:43,7/3/2016,1,Main (Oakland)
7/3/2016 16:44,7/3/2016,1,Main (Oakland)
7/3/2016 16:44,7/3/2016,1,Main (Oakland)
7/3/2016 16:44,7/3/2016,1,Main (Oakland)
7/3/2016 16:44,7/3/2016,1,Main (Oakland)
7/3/2016 16:44,6/30/2016,1,Main (Oakland)
7/3/2016 16:44,7/3/2016,1,Main (Oakland)
7/3/2016 16:45,7/3/2016,1,Main (Oakland)
7/3/2016 16:45,7/3/2016,1,Main (Oakland)
7/3/2016 16:45,6/29/2016,1,Main (Oakland)
7/3/2016 16:45,7/3/2016,1,Main (Oakland)
7/3/2016 16:45,7/3/2016,1,Main (Oakland)
7/3/2016 16:45,7/3/2016,1,Main (Oakland)
7/3/2016 16:46,7/3/2016,1,Main (Oakland)
7/3/2016 16:46,7/3/2016,1,Main (Oakland)
7/3/2016 16:46,7/3/2016,1,Main (Oakland)
7/3/2016 16:46,7/3/2016,1,Main (Oakland)
7/3/2016 16:56,7/3/2016,1,Main (Oakland)
7/3/2016 16:56,7/3/2016,1,Main (Oakland)
7/3/2016 16:56,7/3/2016,1,Main (Oakland)
7/3/2016 16:56,7/3/2016,1,Main (Oakland)
7/3/2016 16:57,7/3/2016,1,Main (Oakland)
7/3/2016 16:59,7/3/2016,3,Main (Oakland)
7/3/2016 16:59,7/3/2016,1,Main (Oakland)
7/3/2016 17:00,7/3/2016,2,Main (Oakland)
7/3/2016 17:00,7/3/2016,1,Main (Oakland)
7/3/2016 17:00,7/3/2016,1,Main (Oakland)
7/3/2016 17:01,7/3/2016,2,Main (Oakland)
7/3/2016 17:01,7/3/2016,2,Main (Oakland)
7/3/2016 17:01,7/3/2016,2,Main (Oakland)
7/3/2016 17:02,7/3/2016,1,Allegheny
7/3/2016 17:02,7/3/2016,3,Main (Oakland)
7/3/2016 17:02,7/1/2016,2,Main (Oakland)
7/3/2016 17:03,7/3/2016,1,Main (Oakland)
7/3/2016 17:03,7/3/2016,1,Main (Oakland)
7/3/2016 17:03,7/3/2016,1,Main (Oakland)
7/3/2016 17:04,7/3/2016,1,Main (Oakland)
7/3/2016 17:04,7/1/2016,1,Main (Oakland)
7/3/2016 17:04,7/3/2016,1,Main (Oakland)
7/3/2016 17:05,7/1/2016,1,Main (Oakland)
7/3/2016 17:06,7/1/2016,1,Main (Oakland)
7/3/2016 17:07,7/2/2016,1,East Liberty
7/3/2016 17:07,7/3/2016,1,Main (Oakland)
7/3/2016 17:08,7/3/2016,10,Squirrel Hill
7/3/2016 17:08,7/1/2016,1,Main (Oakland)
7/3/2016 17:09,7/1/2016,1,Main (Oakland)
7/3/2016 17:10,7/3/2016,2,Woods Run
7/3/2016 17:11,7/3/2016,1,East Liberty
7/3/2016 17:12,7/1/2016,1,Main (Oakland)
7/3/2016 17:21,7/3/2016,1,Main (Oakland)
7/3/2016 17:21,7/3/2016,1,Main (Oakland)
7/3/2016 17:21,7/3/2016,1,Main (Oakland)
7/3/2016 17:42,7/2/2016,1,Squirrel Hill
7/3/2016 17:46,7/3/2016,2,Squirrel Hill
7/3/2016 17:49,7/3/2016,2,Squirrel Hill
7/3/2016 18:01,7/3/2016,2,Squirrel Hill
7/3/2016 18:01,7/3/2016,2,Squirrel Hill
7/3/2016 18:01,7/3/2016,2,Squirrel Hill
7/3/2016 18:01,7/3/2016,2,Squirrel Hill
7/3/2016 18:02,7/3/2016,2,Squirrel Hill
7/3/2016 18:03,7/3/2016,1,Squirrel Hill
7/3/2016 18:03,7/3/2016,1,Squirrel Hill
7/3/2016 18:07,7/3/2016,1,South Side
7/3/2016 18:07,7/3/2016,1,South Side
7/3/2016 18:07,7/3/2016,1,South Side
7/3/2016 18:07,7/3/2016,1,South Side
7/3/2016 18:07,7/3/2016,1,South Side
7/3/2016 18:08,7/3/2016,1,South Side
7/3/2016 18:10,7/3/2016,6,Squirrel Hill
7/3/2016 18:12,7/3/2016,1,South Side
7/3/2016 18:12,7/3/2016,1,South Side
7/3/2016 18:12,7/3/2016,1,South Side
7/3/2016 18:13,7/3/2016,1,South Side
7/3/2016 18:13,7/3/2016,1,Squirrel Hill
7/3/2016 18:13,7/3/2016,1,Squirrel Hill
7/3/2016 18:14,7/3/2016,1,Squirrel Hill
7/3/2016 18:15,7/3/2016,1,Squirrel Hill
7/3/2016 18:27,7/3/2016,1,Woods Run
7/3/2016 18:31,7/3/2016,1,Squirrel Hill
7/3/2016 18:32,7/3/2016,5,Squirrel Hill
7/3/2016 18:34,7/3/2016,5,Squirrel Hill
7/3/2016 18:35,6/17/2016,1,Brookline
7/3/2016 18:40,7/3/2016,3,Squirrel Hill
7/3/2016 18:41,7/3/2016,3,Squirrel Hill
7/3/2016 18:57,7/3/2016,5,Squirrel Hill
7/3/2016 18:57,7/3/2016,3,Squirrel Hill
7/3/2016 18:58,7/3/2016,1,Squirrel Hill
7/3/2016 19:03,7/3/2016,1,Squirrel Hill
7/3/2016 19:03,7/3/2016,8,Squirrel Hill
7/3/2016 19:04,7/3/2016,1,Squirrel Hill
7/3/2016 19:04,7/3/2016,1,Squirrel Hill
7/3/2016 19:04,7/3/2016,1,Squirrel Hill
7/3/2016 19:11,7/3/2016,1,Squirrel Hill
7/3/2016 19:13,7/3/2016,4,Squirrel Hill
7/3/2016 19:13,7/3/2016,3,Squirrel Hill
7/3/2016 19:15,6/24/2016,1,Main (Oakland)
7/3/2016 19:16,7/3/2016,1,Brookline
7/3/2016 19:16,7/3/2016,1,Brookline
7/3/2016 19:34,7/3/2016,1,Woods Run
7/3/2016 19:42,7/3/2016,1,Main (Oakland)
7/3/2016 19:48,7/3/2016,1,Main (Oakland)
7/3/2016 19:49,7/3/2016,1,Brookline
7/3/2016 19:49,7/3/2016,1,Main (Oakland)
7/3/2016 20:08,6/21/2016,1,East Liberty
7/3/2016 20:08,6/25/2016,1,East Liberty
7/3/2016 20:09,6/27/2016,1,East Liberty
7/3/2016 20:10,7/3/2016,1,West End
7/3/2016 20:10,6/27/2016,1,East Liberty
7/3/2016 20:12,7/3/2016,1,West End
7/3/2016 20:13,7/3/2016,1,West End
7/3/2016 20:15,6/27/2016,1,East Liberty
7/3/2016 20:20,7/3/2016,1,Main (Oakland)
7/3/2016 20:25,7/3/2016,13,Squirrel Hill
7/3/2016 20:27,7/3/2016,13,
7/3/2016 20:28,7/3/2016,1,Squirrel Hill
7/3/2016 20:29,7/3/2016,19,Squirrel Hill
7/3/2016 20:30,7/3/2016,1,Squirrel Hill
7/3/2016 20:30,7/3/2016,8,Squirrel Hill
7/3/2016 20:32,7/3/2016,2,Squirrel Hill
7/3/2016 20:32,7/3/2016,7,Squirrel Hill
7/3/2016 20:36,7/3/2016,1,Woods Run
7/3/2016 20:37,7/3/2016,1,Woods Run
7/3/2016 20:38,7/3/2016,4,Squirrel Hill
7/3/2016 20:38,7/2/2016,1,Main (Oakland)
7/3/2016 20:38,7/3/2016,4,Main (Oakland)
7/3/2016 20:39,7/3/2016,1,Woods Run
7/3/2016 20:41,7/3/2016,1,Woods Run
7/3/2016 20:43,7/3/2016,10,Squirrel Hill
7/3/2016 20:45,7/3/2016,3,Squirrel Hill
7/3/2016 20:47,6/29/2016,1,Squirrel Hill
7/3/2016 20:47,7/1/2016,1,Squirrel Hill
7/3/2016 20:48,6/28/2016,1,Squirrel Hill
7/3/2016 21:39,7/1/2016,1,Main (Oakland)
7/3/2016 21:48,7/3/2016,1,Squirrel Hill
7/3/2016 21:49,6/25/2016,1,Squirrel Hill
7/3/2016 21:50,7/1/2016,1,Squirrel Hill
7/3/2016 21:51,7/2/2016,1,Squirrel Hill
7/3/2016 21:51,7/3/2016,1,Squirrel Hill
7/3/2016 22:10,7/3/2016,1,Carrick
7/3/2016 22:12,7/3/2016,1,West End
7/3/2016 22:16,6/22/2016,1,Main (Oakland)
7/3/2016 22:16,6/30/2016,1,Main (Oakland)
7/3/2016 23:23,7/3/2016,1,East Liberty
7/3/2016 23:31,7/3/2016,1,Brookline
7/3/2016 23:33,7/1/2016,1,Brookline
7/3/2016 23:34,7/3/2016,1,Brookline
7/3/2016 23:47,7/3/2016,1,Squirrel Hill
7/4/2016 0:02,7/2/2016,1,East Liberty
7/4/2016 0:07,7/2/2016,1,Lawrenceville
7/4/2016 0:22,7/2/2016,1,East Liberty
7/4/2016 0:22,7/3/2016,2,East Liberty
7/4/2016 0:22,7/3/2016,1,East Liberty
7/4/2016 0:23,7/3/2016,1,East Liberty
7/4/2016 0:24,7/3/2016,1,East Liberty
7/4/2016 0:27,7/3/2016,1,South Side
7/4/2016 0:28,7/3/2016,1,South Side
7/4/2016 0:36,7/3/2016,1,Main (Oakland)
7/4/2016 0:38,7/3/2016,1,Main (Oakland)
7/4/2016 0:39,7/3/2016,1,Beechview
7/4/2016 0:39,7/3/2016,5,Squirrel Hill
7/4/2016 0:40,7/3/2016,5,Squirrel Hill
7/4/2016 0:40,7/3/2016,5,Squirrel Hill
7/4/2016 0:41,7/3/2016,5,Squirrel Hill
7/4/2016 0:41,7/3/2016,5,Squirrel Hill
7/4/2016 0:41,7/3/2016,5,Squirrel Hill
7/4/2016 0:44,7/3/2016,1,Mt. Washington
7/4/2016 0:45,7/3/2016,1,Mt. Washington
7/4/2016 0:47,7/3/2016,1,Mt. Washington
7/4/2016 1:13,7/1/2016,1,Main (Oakland)
7/4/2016 1:15,7/3/2016,1,Allegheny
